REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate
MN,METRO,Preferred,20,69,10,61TMAK438001151,Three,2129791484,Preferred w/Ortho $1000 $50/150 Ded $1500 Max 3-Tier Metro,39.4,82,82,141.2,141.2,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,3EPFYP438001152,Three,2129791484,Preferred w/Ortho $1000 $50/150 Ded $1500 Max 3-Tier Metro,34.3,71.3,71.3,122.8,122.8,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Freedom,20,69,10,VXCH2Z434661153,THREE,2129796491,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,39.2,79,79,126,126,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW434661154,THREE,2129796491,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,34.1,68.7,68.7,109.5,109.5,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z434971155,THREE,2129796492,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,39.2,79,79,126,126,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW434971156,THREE,2129796492,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,34.1,68.7,68.7,109.5,109.5,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z435251157,THREE,2129796493,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,39.2,79,79,126,126,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW435251158,THREE,2129796493,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,34.1,68.7,68.7,109.5,109.5,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z435561159,THREE,2129796494,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW435561160,THREE,2129796494,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z435861161,THREE,2129796495,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW435861162,THREE,2129796495,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z436171163,THREE,2129796496,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Freedom,70,100,10,V1B9HW436171164,THREE,2129796496,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Freedom,20,69,10,VXCH2Z436471165,Three,2129796497,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW436471166,Three,2129796497,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Freedom,20,69,10,VXCH2Z436781167,Three,2129796498,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW436781168,Three,2129796498,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Freedom,20,69,10,VXCH2Z437091169,Three,2129796499,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW437091170,Three,2129796499,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Freedom,20,69,10,VXCH2Z437391171,Three,2129796500,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW437391172,Three,2129796500,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Freedom,20,69,10,VXCH2Z437701173,Three,2129796501,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW437701174,Three,2129796501,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Freedom,20,69,10,VXCH2Z438001175,Three,2129796502,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,41.5,83.5,83.5,133.2,133.2,M00504R03,12/1/2019,12/31/2019,50,,,,
MN,METRO,Freedom,70,100,10,V1B9HW438001176,Three,2129796502,Freedom Enhanced $50/150 Ded $2000 Max 3-Tier Metro,36.1,72.7,72.7,115.9,115.9,M00504R03,12/1/2019,12/31/2019,50,,,,
MN,METRO,Preferred,20,69,10,DLEXXG434661177,THREE,2129804399,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,38.4,80,80,138,138,,1/1/2019,1/31/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG434661178,THREE,2129804399,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,33.4,69.5,69.5,120,120,,1/1/2019,1/31/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG434971179,THREE,2129804400,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,38.4,80,80,138,138,,2/1/2019,2/28/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG434971180,THREE,2129804400,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,33.4,69.5,69.5,120,120,,2/1/2019,2/28/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG435251181,THREE,2129804401,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,38.4,80,80,138,138,,3/1/2019,3/31/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG435251182,THREE,2129804401,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,33.4,69.5,69.5,120,120,,3/1/2019,3/31/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG435561183,THREE,2129804402,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,,4/1/2019,4/30/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG435561184,THREE,2129804402,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,,4/1/2019,4/30/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG435861185,THREE,2129804403,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,,5/1/2019,5/31/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG435861186,THREE,2129804403,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,,5/1/2019,5/31/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG436171187,THREE,2129804404,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,,6/1/2019,6/30/2019,50,0,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG436171188,THREE,2129804404,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,,6/1/2019,6/30/2019,50,0,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG436471189,Three,2129804405,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,7/1/2019,7/31/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG436471190,Three,2129804405,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,7/1/2019,7/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG436781191,Three,2129804407,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,8/1/2019,8/31/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG436781192,Three,2129804407,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,8/1/2019,8/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG437091193,Three,2129804408,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,9/1/2019,9/30/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG437091194,Three,2129804408,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,9/1/2019,9/30/2019,50,,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG437391195,Three,2129804409,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,10/1/2019,10/31/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG437391196,Three,2129804409,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,10/1/2019,10/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG437701197,Three,2129804410,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,11/1/2019,11/30/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG437701198,Three,2129804410,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,11/1/2019,11/30/2019,50,,,1000,
MN,METRO,Preferred,20,69,10,DLEXXG438001199,Three,2129804417,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,40.6,84.4,84.4,145.2,145.2,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Preferred,70,100,10,MI9FHG438001200,Three,2129804417,Preferred w/Ortho $1000 $50/150 Ded $2000 Max 3-Tier Metro,35.3,73.4,73.4,126.2,126.2,M00503R03,12/1/2019,12/31/2019,50,,,1000,
MN,METRO,Preferred,20,69,1,NA5434661201,THREE,2129804729,Preferred $50/150 Ded $1000 Max 3-Tier Metro,38.7,78.1,78.1,124.5,124.5,,1/1/2019,1/31/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y434661202,THREE,2129804729,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.6,71.6,114.2,114.2,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4434661203,THREE,2129804729,Preferred $50/150 Ded $1000 Max 3-Tier Metro,33.7,67.9,67.9,108.2,108.2,,1/1/2019,1/31/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5434661204,THREE,2129804729,Preferred $50/150 Ded $1000 Max 3-Tier Metro,30.9,62.3,62.3,99.3,99.3,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5434971205,THREE,2129804730,Preferred $50/150 Ded $1000 Max 3-Tier Metro,38.7,78.1,78.1,124.5,124.5,,2/1/2019,2/28/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y434971206,THREE,2129804730,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.6,71.6,114.2,114.2,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4434971207,THREE,2129804730,Preferred $50/150 Ded $1000 Max 3-Tier Metro,33.7,67.9,67.9,108.2,108.2,,2/1/2019,2/28/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5434971208,THREE,2129804730,Preferred $50/150 Ded $1000 Max 3-Tier Metro,30.9,62.3,62.3,99.3,99.3,,2/1/2019,2/28/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5435251209,THREE,2129804731,Preferred $50/150 Ded $1000 Max 3-Tier Metro,38.7,78.1,78.1,124.5,124.5,,3/1/2019,3/31/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y435251210,THREE,2129804731,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.6,71.6,114.2,114.2,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4435251211,THREE,2129804731,Preferred $50/150 Ded $1000 Max 3-Tier Metro,33.7,67.9,67.9,108.2,108.2,,3/1/2019,3/31/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5435251212,THREE,2129804731,Preferred $50/150 Ded $1000 Max 3-Tier Metro,30.9,62.3,62.3,99.3,99.3,,3/1/2019,3/31/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5435561213,THREE,2129804732,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,,4/1/2019,4/30/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y435561214,THREE,2129804732,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4435561215,THREE,2129804732,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,,4/1/2019,4/30/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5435561216,THREE,2129804732,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,,4/1/2019,4/30/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5435861217,THREE,2129804733,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,,5/1/2019,5/31/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y435861218,THREE,2129804733,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4435861219,THREE,2129804733,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,,5/1/2019,5/31/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5435861220,THREE,2129804733,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,,5/1/2019,5/31/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5436171221,THREE,2129804734,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,,6/1/2019,6/30/2019,9,0,,,
MN,METRO,Preferred,20,69,10,2ZD66Y436171222,THREE,2129804734,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Preferred,70,100,1,X4GUJ4436171223,THREE,2129804734,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,,6/1/2019,6/30/2019,9,0,,,
MN,METRO,Preferred,70,100,10,E6SLG5436171224,THREE,2129804734,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,,6/1/2019,6/30/2019,50,0,,,
MN,METRO,Preferred,20,69,1,NA5436471225,Three,2129804735,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,7/1/2019,7/31/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4436471226,Three,2129804735,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,7/1/2019,7/31/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y436471227,Three,2129804735,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5436471228,Three,2129804735,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,7/1/2019,7/31/2019,50,,,,
MN,METRO,Preferred,20,69,1,NA5436781229,Three,2129804736,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,8/1/2019,8/31/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4436781230,Three,2129804736,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,8/1/2019,8/31/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y436781231,Three,2129804736,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5436781232,Three,2129804736,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,8/1/2019,8/31/2019,50,,,,
MN,METRO,Preferred,20,69,1,NA5437091233,Three,2129804737,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,9/1/2019,9/30/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4437091234,Three,2129804737,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,9/1/2019,9/30/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y437091235,Three,2129804737,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5437091236,Three,2129804737,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,9/1/2019,9/30/2019,50,,,,
MN,METRO,Preferred,20,69,1,NA5437391237,Three,2129804738,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,10/1/2019,10/31/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4437391238,Three,2129804738,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,10/1/2019,10/31/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y437391239,Three,2129804738,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5437391240,Three,2129804738,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,10/1/2019,10/31/2019,50,,,,
MN,METRO,Preferred,20,69,1,NA5437701241,Three,2129804739,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,11/1/2019,11/30/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4437701242,Three,2129804739,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,11/1/2019,11/30/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y437701243,Three,2129804739,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5437701244,Three,2129804739,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,11/1/2019,11/30/2019,50,,,,
MN,METRO,Preferred,20,69,1,NA5438001245,Three,2129804740,Preferred $50/150 Ded $1000 Max 3-Tier Metro,41,82.6,82.6,131.7,131.7,M00503R03,12/1/2019,12/31/2019,9,,,,
MN,METRO,Preferred,70,100,1,X4GUJ4438001246,Three,2129804740,Preferred $50/150 Ded $1000 Max 3-Tier Metro,35.6,71.8,71.8,114.5,114.5,M00503R03,12/1/2019,12/31/2019,9,,,,
MN,METRO,Preferred,20,69,10,2ZD66Y438001247,Three,2129804740,Preferred $50/150 Ded $1000 Max 3-Tier Metro,37.6,75.8,75.8,120.8,120.8,M00503R03,12/1/2019,12/31/2019,50,,,,
MN,METRO,Preferred,70,100,10,E6SLG5438001248,Three,2129804740,Preferred $50/150 Ded $1000 Max 3-Tier Metro,32.7,65.9,65.9,105,105,M00503R03,12/1/2019,12/31/2019,50,,,,
MN,METRO,Freedom,20,69,10,7FWI03434661249,THREE,2129804910,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,36.3,75.6,75.6,131.1,131.1,,1/1/2019,1/31/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E434661250,THREE,2129804910,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,31.6,65.8,65.8,114,114,,1/1/2019,1/31/2019,50,0,,,
MN,METRO,Freedom,20,69,10,7FWI03434971251,THREE,2129804911,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,36.3,75.6,75.6,131.1,131.1,,2/1/2019,2/28/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E434971252,THREE,2129804911,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,31.6,65.8,65.8,114,114,,2/1/2019,2/28/2019,50,0,,1000,
MN,METRO,Freedom,20,69,10,7FWI03435251253,THREE,2129804912,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,36.3,75.6,75.6,131.1,131.1,,3/1/2019,3/31/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E435251254,THREE,2129804912,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,31.6,65.8,65.8,114,114,,3/1/2019,3/31/2019,50,0,,1000,
MN,METRO,Freedom,20,69,10,7FWI03435561255,THREE,2129804913,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,,4/1/2019,4/30/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E435561256,THREE,2129804913,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,,4/1/2019,4/30/2019,50,0,,1000,
MN,METRO,Freedom,20,69,10,7FWI03435861257,THREE,2129804914,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,,5/1/2019,5/31/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E435861258,THREE,2129804914,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,,5/1/2019,5/31/2019,50,0,,1000,
MN,METRO,Freedom,20,69,10,7FWI03436171259,THREE,2129804915,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,,6/1/2019,6/30/2019,50,0,,1000,
MN,METRO,Freedom,70,100,10,M1V69E436171260,THREE,2129804915,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,,6/1/2019,6/30/2019,50,0,,1000,
MN,METRO,Freedom,20,69,10,7FWI03436471261,Three,2129804916,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,METRO,Freedom,70,100,10,M1V69E436471262,Three,2129804916,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,M00504R03,7/1/2019,7/31/2019,50,,,1000,
MN,METRO,Freedom,20,69,10,7FWI03436781263,Three,2129804917,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,METRO,Freedom,70,100,10,M1V69E436781264,Three,2129804917,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,M00504R03,8/1/2019,8/31/2019,50,,,1000,
MN,METRO,Freedom,20,69,10,7FWI03437091265,Three,2129804918,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,METRO,Freedom,70,100,10,M1V69E437091266,Three,2129804918,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,M00504R03,9/1/2019,9/30/2019,50,,,1000,
MN,METRO,Freedom,20,69,10,7FWI03437391267,Three,2129804919,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,METRO,Freedom,70,100,10,M1V69E437391268,Three,2129804919,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,M00504R03,10/1/2019,10/31/2019,50,,,1000,
MN,METRO,Freedom,20,69,10,7FWI03437701269,Three,2129804920,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,38.4,79.8,79.8,137.8,137.8,M00504R03,11/1/2019,11/30/2019,50,,,1000,
MN,METRO,Freedom,70,100,10,M1V69E437701270,Three,2129804920,Freedom Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 3-Tier Metro,33.4,69.4,69.4,119.8,119.8,M00504R03,11/1/2019,11/30/2019,50,,,1000,
