REGION,RATING_AREA,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GRANDFATHER_EXPIRATION_DATE,RELATION_ID
MN,METRO,Freedom,70,100,10,DI0FEX43922518,THREE,2129770464,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,36,72.6,72.6,115.7,115.7,,4/1/20,4/30/20,50,0,,,,DI0FEX
MN,METRO,Freedom,20,69,10,KEIPQT43922519,THREE,2129770464,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,41.4,83.4,83.4,133.1,133.1,,4/1/20,4/30/20,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443922520,THREE,2129770464,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,45.1,90.9,90.9,145,145,,4/1/20,4/30/20,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43952521,THREE,2129770465,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,39.2,79.1,79.1,126.1,126.1,,5/1/20,5/31/20,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43952522,THREE,2129770465,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,36,72.6,72.6,115.7,115.7,,5/1/20,5/31/20,50,0,,,,DI0FEX
MN,METRO,Freedom,20,69,10,KEIPQT43952523,THREE,2129770465,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,41.4,83.4,83.4,133.1,133.1,,5/1/20,5/31/20,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443952524,THREE,2129770465,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,45.1,90.9,90.9,145,145,,5/1/20,5/31/20,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43983525,THREE,2129770466,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,39.2,79.1,79.1,126.1,126.1,,6/1/20,6/30/20,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43983526,THREE,2129770466,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,36,72.6,72.6,115.7,115.7,,6/1/20,6/30/20,50,0,,,,DI0FEX
MN,METRO,Freedom,20,69,10,KEIPQT43983527,THREE,2129770466,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,41.4,83.4,83.4,133.1,133.1,,6/1/20,6/30/20,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443983528,THREE,2129770466,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Metro,45.1,90.9,90.9,145,145,,6/1/20,6/30/20,9,0,,,,NA4
MN,METRO,Preferred,70,100,10,2W9M0U43831529,THREE,2129785023,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,33.7,70,70,120.8,120.8,,1/1/20,1/31/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43831530,THREE,2129785023,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,38.7,80.5,80.5,138.9,138.9,,1/1/20,1/31/20,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43862531,THREE,2129785024,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,33.7,70,70,120.8,120.8,,2/1/20,2/29/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43862532,THREE,2129785024,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,38.7,80.5,80.5,138.9,138.9,,2/1/20,2/29/20,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43891533,THREE,2129785025,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,33.7,70,70,120.8,120.8,,3/1/20,3/31/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43891534,THREE,2129785025,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,38.7,80.5,80.5,138.9,138.9,,3/1/20,3/31/20,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43922535,THREE,2129785026,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,33.7,70,70,120.8,120.8,,4/1/20,4/30/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43922536,THREE,2129785026,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,38.7,80.5,80.5,138.9,138.9,,4/1/20,4/30/20,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43952537,THREE,2129785027,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,33.7,70,70,120.8,120.8,,5/1/20,5/31/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43952538,THREE,2129785027,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,38.7,80.5,80.5,138.9,138.9,,5/1/20,5/31/20,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43983539,THREE,2129785028,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,33.7,70,70,120.8,120.8,,6/1/20,6/30/20,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,69,10,67IS9V43983540,THREE,2129785028,Preferred w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,38.7,80.5,80.5,138.9,138.9,,6/1/20,6/30/20,50,0,,1000,,67IS9V
MN,NON METRO,Freedom,20,69,10,KIOEAU43831541,THREE,2129788051,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,1/1/20,1/31/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243831542,THREE,2129788051,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,1/1/20,1/31/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43831543,THREE,2129788051,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,1/1/20,1/31/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243831544,THREE,2129788051,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,1/1/20,1/31/20,50,0,,,,T18K22
MN,NON METRO,Freedom,20,69,10,KIOEAU43862545,THREE,2129788053,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,2/1/20,2/29/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243862546,THREE,2129788053,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,2/1/20,2/29/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43862547,THREE,2129788053,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,2/1/20,2/29/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243862548,THREE,2129788053,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,2/1/20,2/29/20,50,0,,,,T18K22
MN,NON METRO,Freedom,20,69,10,KIOEAU43891549,THREE,2129788054,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,3/1/20,3/31/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243891550,THREE,2129788054,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,3/1/20,3/31/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43891551,THREE,2129788054,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,3/1/20,3/31/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243891552,THREE,2129788054,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,3/1/20,3/31/20,50,0,,,,T18K22
MN,NON METRO,Freedom,20,69,10,KIOEAU43922553,THREE,2129788057,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,4/1/20,4/30/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243922554,THREE,2129788057,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,4/1/20,4/30/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43922555,THREE,2129788057,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,4/1/20,4/30/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243922556,THREE,2129788057,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,4/1/20,4/30/20,50,0,,,,T18K22
MN,NON METRO,Freedom,20,69,10,KIOEAU43952557,THREE,2129788058,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,5/1/20,5/31/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243952558,THREE,2129788058,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,5/1/20,5/31/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43952559,THREE,2129788058,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,5/1/20,5/31/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243952560,THREE,2129788058,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,5/1/20,5/31/20,50,0,,,,T18K22
MN,NON METRO,Freedom,20,69,10,KIOEAU43983561,THREE,2129788059,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,51.2,103.3,103.3,164.7,164.7,,6/1/20,6/30/20,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243983562,THREE,2129788059,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,55.8,112.5,112.5,179.6,179.6,,6/1/20,6/30/20,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43983563,THREE,2129788059,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,48.5,97.9,97.9,156.2,156.2,,6/1/20,6/30/20,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243983564,THREE,2129788059,Freedom Enhanced $50/$150 Ded $1500 Max 3 Tier Non Metro,44.5,89.8,89.8,143.3,143.3,,6/1/20,6/30/20,50,0,,,,T18K22
MN,METRO,Preferred,70,100,10,3EPFYP43831565,THREE,2129791472,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,1/1/20,1/31/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43831566,THREE,2129791472,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,1/1/20,1/31/20,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43862567,THREE,2129791473,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,2/1/20,2/29/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43862568,THREE,2129791473,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,2/1/20,2/29/20,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43891569,THREE,2129791474,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,3/1/20,3/31/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43891570,THREE,2129791474,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,3/1/20,3/31/20,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43922571,THREE,2129791475,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,4/1/20,4/30/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43922572,THREE,2129791475,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,4/1/20,4/30/20,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43952573,THREE,2129791476,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,5/1/20,5/31/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43952574,THREE,2129791476,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,5/1/20,5/31/20,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43983575,THREE,2129791478,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,35.3,73.3,73.3,126.1,126.1,,6/1/20,6/30/20,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,69,10,61TMAK43983576,THREE,2129791478,Preferred w/Ortho $1000  $50/$150 Ded $1500 Max 3 Tier Metro ,40.6,84.3,84.3,145,145,,6/1/20,6/30/20,50,0,,1000,,61TMAK
MN,METRO,Freedom,70,100,10,V1B9HW43831577,THREE,2129796491,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,37.1,74.8,74.8,119.3,119.3,,1/1/20,1/31/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43831578,THREE,2129796491,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,42.7,86,86,137.2,137.2,,1/1/20,1/31/20,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43862579,THREE,2129796492,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro,37.1,74.8,74.8,119.3,119.3,,2/1/20,2/29/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43862580,THREE,2129796492,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro,42.7,86,86,137.2,137.2,,2/1/20,2/29/20,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43891581,THREE,2129796493,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro,37.1,74.8,74.8,119.3,119.3,,3/1/20,3/31/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43891582,THREE,2129796493,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro,42.7,86,86,137.2,137.2,,3/1/20,3/31/20,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43922583,THREE,2129796494,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,37.1,74.8,74.8,119.3,119.3,,4/1/20,4/30/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43922584,THREE,2129796494,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,42.7,86,86,137.2,137.2,,4/1/20,4/30/20,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43952585,THREE,2129796495,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,37.1,74.8,74.8,119.3,119.3,,5/1/20,5/31/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43952586,THREE,2129796495,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,42.7,86,86,137.2,137.2,,5/1/20,5/31/20,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43983587,THREE,2129796496,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,37.1,74.8,74.8,119.3,119.3,,6/1/20,6/30/20,50,0,,,,V1B9HW
MN,METRO,Freedom,20,69,10,VXCH2Z43983588,THREE,2129796496,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro ,42.7,86,86,137.2,137.2,,6/1/20,6/30/20,50,0,,,,VXCH2Z
MN,METRO,Preferred,20,69,10,DLEXXG43831589,THREE,2129804399,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,1/1/20,1/31/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43831590,THREE,2129804399,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,1/1/20,1/31/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,DLEXXG43862591,THREE,2129804400,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,2/1/20,2/29/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43862592,THREE,2129804400,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,2/1/20,2/29/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,DLEXXG43891593,THREE,2129804401,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,3/1/20,3/31/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43891594,THREE,2129804401,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,3/1/20,3/31/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,DLEXXG43922595,THREE,2129804402,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,4/1/20,4/30/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43922596,THREE,2129804402,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,4/1/20,4/30/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,DLEXXG43952597,THREE,2129804403,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,5/1/20,5/31/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43952598,THREE,2129804403,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,5/1/20,5/31/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,DLEXXG43983599,THREE,2129804404,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,41.8,86.8,86.8,149,149,,6/1/20,6/30/20,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43983600,THREE,2129804404,Preferred w/Ortho $1000  $50/$150 Ded $2000 Max 3 Tier Metro ,36.4,75.5,75.5,129.6,129.6,,6/1/20,6/30/20,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,69,10,2ZD66Y43831601,THREE,2129804729,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,1/1/20,1/31/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543831602,THREE,2129804729,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,1/1/20,1/31/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543831603,THREE,2129804729,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,1/1/20,1/31/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443831604,THREE,2129804729,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,1/1/20,1/31/20,9,0,,,,X4GUJ4
MN,METRO,Preferred,20,69,10,2ZD66Y43862605,THREE,2129804730,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,2/1/20,2/29/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543862606,THREE,2129804730,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,2/1/20,2/29/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543862607,THREE,2129804730,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,2/1/20,2/29/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443862608,THREE,2129804730,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,2/1/20,2/29/20,9,0,,,,X4GUJ4
MN,METRO,Preferred,20,69,10,2ZD66Y43891609,THREE,2129804731,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,3/1/20,3/31/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543891610,THREE,2129804731,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,3/1/20,3/31/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543891611,THREE,2129804731,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,3/1/20,3/31/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443891612,THREE,2129804731,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,3/1/20,3/31/20,9,0,,,,X4GUJ4
MN,METRO,Preferred,20,69,10,2ZD66Y43922613,THREE,2129804732,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,4/1/20,4/30/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543922614,THREE,2129804732,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,4/1/20,4/30/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543922615,THREE,2129804732,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,4/1/20,4/30/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443922616,THREE,2129804732,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,4/1/20,4/30/20,9,0,,,,X4GUJ4
MN,METRO,Preferred,20,69,10,2ZD66Y43952617,THREE,2129804733,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,5/1/20,5/31/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543952618,THREE,2129804733,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,5/1/20,5/31/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543952619,THREE,2129804733,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,5/1/20,5/31/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443952620,THREE,2129804733,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,5/1/20,5/31/20,9,0,,,,X4GUJ4
MN,METRO,Preferred,20,69,10,2ZD66Y43983621,THREE,2129804734,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,38.7,78,78,124.4,124.4,,6/1/20,6/30/20,50,0,,,,2ZD66Y
MN,METRO,Preferred,70,100,10,E6SLG543983622,THREE,2129804734,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,33.7,67.8,67.8,108.1,108.1,,6/1/20,6/30/20,50,0,,,,E6SLG5
MN,METRO,Preferred,20,69,1,NA543983623,THREE,2129804734,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,42.2,85,85,135.5,135.5,,6/1/20,6/30/20,9,0,,,,NA5
MN,METRO,Preferred,70,100,1,X4GUJ443983624,THREE,2129804734,Preferred $50/$150 Ded $1000 Max 3 Tier Metro,36.7,73.9,73.9,117.9,117.9,,6/1/20,6/30/20,9,0,,,,X4GUJ4
MN,METRO,Freedom,20,69,10,7FWI0343831625,THREE,2129804910,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,39.5,82.1,82.1,141.4,141.4,,1/1/20,1/31/20,50,0,,1000,,7FWI03
MN,METRO,Freedom,70,100,10,M1V69E43831626,THREE,2129804910,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,34.3,71.4,71.4,123,123,,1/1/20,1/31/20,50,0,,1000,,M1V69E
MN,METRO,Freedom,20,69,10,7FWI0343862627,THREE,2129804911,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,39.5,82.1,82.1,141.4,141.4,,2/1/20,2/29/20,50,0,,1000,,7FWI03
MN,METRO,Freedom,70,100,10,M1V69E43862628,THREE,2129804911,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro ,34.3,71.4,71.4,123,123,,2/1/20,2/29/20,50,0,,1000,,M1V69E
MN,METRO,Freedom,70,100,10,M1V69E43891629,THREE,2129804912,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,34.3,71.4,71.4,123,123,,3/1/20,3/31/20,50,0,,1000,,M1V69E
MN,METRO,Freedom,20,69,10,7FWI0343891630,THREE,2129804912,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,39.5,82.1,82.1,141.4,141.4,,3/1/20,3/31/20,50,0,,1000,,7FWI03
MN,METRO,Freedom,20,69,10,7FWI0343922631,THREE,2129804913,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,39.5,82.1,82.1,141.4,141.4,,4/1/20,4/30/20,50,0,,1000,,7FWI03
MN,METRO,Freedom,70,100,10,M1V69E43922632,THREE,2129804913,Freedom Enhanced w/Ortho $1000  $50/$150 Ded $1000 Max 3 Tier Metro,34.3,71.4,71.4,123,123,,4/1/20,4/30/20,50,0,,1000,,M1V69E
